state	Year	tax_state	tax_revenue	tax_dollar	sales_per_capita	tax_percent	cost_per_pack	index	price_cpi
Kentucky	2002	0.03	17145000	0.42	140.8	14.1	2.977	179.875	3.6079833217512163
Kentucky	2003	0.03	21436000	0.42	175.8	13.5	3.101	183.95833333333334	3.674843035107588
Kentucky	2004	0.03	21551000	0.42	174.4	14	3.01	188.88333333333333	3.4739962940086473
Kentucky	2005	0.3	52020000	0.69	181.8	20.9	3.306	195.29166666666666	3.6904186046511627
Kentucky	2006	0.3	176326559	0.69	145.3	20.8	3.324	201.59166666666667	3.5945533462858084
Kentucky	2007	0.3	179100100	0.69	141.9	19.9	3.464	207.34241666666668	3.6420526592685447
Kentucky	2008	0.3	179456098	0.69	141.9	19.8	3.482	215.3025	3.5256255733212574
Kentucky	2009	0.6	196124108	1.61	126.4	35.2	4.578	214.537	4.651896875597216
Kentucky	2010	0.6	286428979	1.61	110.7	35.1	4.584	218.0555	4.582833269511661
Kentucky	2011	0.6	270015864	1.61	103.7	34	4.736	224.93916666666667	4.589898750402886
Kentucky	2012	0.6	262353165	1.61	100.1	33.9	4.752	229.59391666666667	4.512035924296774
Kentucky	2013	0.6	245793222	1.61	93.5	33.8	4.759	232.95708333333334	4.453446897407784
Kentucky	2014	0.6	234727105	1.61	89	33.3	4.836	236.73616666666666	4.453261260601641
Kentucky	2015	0.6	223784402	1.61	84.5	33.1	4.858	237.017	4.468219579186303
Kentucky	2016	0.6	230963773	1.61	87	32.1	5.015	240.00716666666668	4.555155644657833
Kentucky	2017	0.6	227949828	1.61	85.6	31.1	5.176	245.11958333333334	4.603336806694691
Kentucky	2018	0.6	218118592	2.11	81.6	37.2	5.678	251.10683333333333	4.929391938756479
Louisiana	1970	0.08	34727292	0.19	115.9	48.3	0.393	38.825	2.206670959433355
Louisiana	1971	0.11	47468305	0.19	119.8	47.5	0.4	40.49166666666667	2.1535295328256843
Louisiana	1972	0.11	50729579	0.19	125.3	47.6	0.399	41.81666666666666	2.080079713033081
Louisiana	1973	0.11	51867876	0.19	126.7	45.7	0.416	44.4	2.0425225225225225
Louisiana	1974	0.11	53786141	0.19	129.9	42.9	0.443	49.30833333333334	1.9585736014872401
Louisiana	1975	0.11	55323480	0.19	133.6	39.5	0.481	53.81666666666667	1.9484298544441
Louisiana	1976	0.11	58209458	0.19	139.6	38.9	0.489	56.90833333333333	1.873223019475765
Louisiana	1977	0.11	59157747	0.19	140	35.1	0.542	60.608333333333334	1.9495008937164857
Louisiana	1978	0.11	61526377	0.19	142.7	33.3	0.571	65.23333333333333	1.9081962187020949
Louisiana	1979	0.11	61132782	0.19	140.1	31.7	0.6	72.575	1.8022735101619012
Louisiana	1980	0.11	63701662	0.19	143.8	30.4	0.626	82.40833333333333	1.655997573060977
Louisiana	1981	0.11	66589349	0.19	144	27	0.703	90.925	1.685499037668408
Louisiana	1982	0.11	68168223	0.19	143.9	23.5	0.807	96.5	1.8230673575129535
Louisiana	1983	0.11	64132865	0.27	133.7	29.8	0.907	99.6	1.9852008032128516
Louisiana	1984	0.11	63388285	0.32	128.9	31.1	1.03	103.88333333333333	2.16146317984919
Louisiana	1985	0.16	89977784	0.32	125	30.4	1.051	107.56666666666666	2.1300092965602726
Louisiana	1986	0.16	86910227	0.32	121.2	27.2	1.178	109.60833333333333	2.342924047745761
Louisiana	1987	0.16	84505838	0.32	116.5	26.7	1.204	113.625	2.3099845984598457
Louisiana	1988	0.16	79800290	0.32	110.9	24.5	1.307	118.25833333333333	2.4093524064547953
Louisiana	1989	0.16	73705336	0.32	103.6	22.3	1.434	123.96666666666667	2.5217424038720084
Louisiana	1990	0.16	72032677	0.36	101.5	24.1	1.496	130.65833333333333	2.4960367370368006
Louisiana	1991	0.16	87348058	0.4	107.2	22.5	1.781	136.19166666666666	2.850820534785535
Louisiana	1992	0.2	91292885	0.4	108.5	22.2	1.805	140.31666666666666	2.804299798075781
Louisiana	1993	0.2	89290089	0.44	106.2	28	1.574	144.45833333333334	2.375300836458033
Louisiana	1994	0.2	89130616	0.44	105.3	28.2	1.558	148.225	2.2914083319278125
Louisiana	1995	0.2	90984645	0.44	105.7	26.6	1.653	152.38333333333333	2.3647861752160124
Louisiana	1996	0.2	93307155	0.44	106.8	26.4	1.669	156.85	2.319681224099458
Louisiana	1997	0.2	91444720	0.44	105.3	23.7	1.859	160.51666666666665	2.524734710829613
Louisiana	1998	0.2	89524589	0.44	103.2	21.2	2.08	163.00833333333333	2.781698277184193
Louisiana	1999	0.2	87825340	0.44	101	15.6	2.812	166.575	3.68012006603632
Louisiana	2000	0.2	92298895	0.58	104.3	19.7	2.951	172.2	3.7358768873403023
Louisiana	2001	0.24	83853634	0.58	83.1	18.6	3.122	177.06666666666666	3.8437274096385545
Louisiana	2002	0.24	103986444	0.75	97	22.5	3.332	179.875	4.038226546212647
Louisiana	2003	0.36	117925428	0.75	82.9	22	3.41	183.95833333333334	4.041023782559456
Louisiana	2004	0.36	138379626	0.75	85.6	22	3.406	188.88333333333333	3.931040324715433
Louisiana	2005	0.36	147663445	0.75	91	22	3.407	195.29166666666666	3.8031627906976744
Louisiana	2006	0.36	125960220	0.75	77.3	21.4	3.498	201.59166666666667	3.782715886073333
Louisiana	2007	0.36	133781330	0.75	86.7	20.8	3.607	207.34241666666668	3.7924029855605204
Louisiana	2008	0.36	135854712	0.75	87.9	20	3.756	215.3025	3.8030584874769215
Louisiana	2009	0.36	131009400	1.37	82.6	30.4	4.513	214.537	4.585847662640942
Louisiana	2010	0.36	120075428	1.37	74.3	30	4.561	218.0555	4.559839123525891
Louisiana	2011	0.36	128614885	1.37	78.8	29.5	4.642	224.93916666666667	4.498798564056208
Louisiana	2012	0.36	118425474	1.37	72	29.4	4.654	229.59391666666667	4.418984678383247
Louisiana	2013	0.36	121234140	1.37	73.3	29.6	4.627	232.95708333333334	4.329921999223748
Louisiana	2014	0.36	108343080	1.37	65.1	29	4.724	236.73616666666666	4.350125350513265
Louisiana	2015	0.36	123468732	1.87	73.8	34.3	5.457	237.017	5.019158963281114
Louisiana	2016	1.08	223492940	2.09	55.9	36.5	5.727	240.00716666666668	5.201869666391906
Louisiana	2017	1.08	291204720	2.09	57.6	35.8	5.84	245.11958333333334	5.193873058558152
Louisiana	2018	1.08	271025460	2.09	53.6	35.4	5.909	251.10683333333333	5.129936063070101
Maine	1970	0.12	15081000	0.2	128.5	51.5	0.388	38.825	2.178596265292981
Maine	1971	0.12	15898000	0.22	133.2	53	0.415	40.49166666666667	2.2342868903066475
Maine	1972	0.14	19165000	0.22	136.5	53.7	0.41	41.81666666666666	2.1374252690314868
Maine	1973	0.14	19885000	0.22	138	52.6	0.418	44.4	2.0523423423423424
Maine	1974	0.14	20452000	0.24	142.1	51.4	0.467	49.30833333333334	2.0646814263985127
Maine	1975	0.16	23565000	0.24	140.7	48.1	0.499	53.81666666666667	2.021344069371322
Maine	1976	0.16	24549000	0.24	144.9	47.2	0.509	56.90833333333333	1.9498374579001319
Maine	1977	0.16	24919000	0.24	145.6	43.6	0.55	60.608333333333334	1.9782758146569506
Maine	1978	0.16	24988000	0.24	143.9	44	0.545	65.23333333333333	1.8213081246806337
Maine	1979	0.16	24172000	0.24	138.5	40.7	0.59	72.575	1.7722356183258696
Maine	1980	0.16	24785000	0.24	141.2	38.2	0.629	82.40833333333333	1.6639336636667006
Maine	1981	0.16	25000000	0.24	138.9	34.4	0.697	90.925	1.6711135551278526
Maine	1982	0.16	25293000	0.24	139.5	29.7	0.808	96.5	1.8253264248704664
Maine	1983	0.16	24601000	0.36	135.4	38.4	0.937	99.6	2.0508634538152615
Maine	1984	0.2	29456000	0.36	135.5	36.7	0.981	103.88333333333333	2.0586362907107336
Maine	1985	0.2	29800000	0.44	127.9	39	1.127	107.56666666666666	2.284034707158351
Maine	1986	0.28	38662000	0.44	119	36.3	1.212	109.60833333333333	2.4105466433513265
Maine	1987	0.28	41130387	0.44	125	34.1	1.29	113.625	2.474983498349835
Maine	1988	0.28	41714596	0.44	125	30.5	1.444	118.25833333333333	2.6619012049890776
Maine	1989	0.28	41291405	0.47	122.4	29.4	1.601	123.96666666666667	2.815418123151385
Maine	1990	0.28	42774077	0.47	117.5	29.6	1.589	130.65833333333333	2.6512047962242486
Maine	1991	0.31	43462016	0.57	116.1	30.4	1.877	136.19166666666666	3.004486324420241
Maine	1992	0.33	52528000	0.57	114.7	29.6	1.926	140.31666666666666	2.9922888704121626
Maine	1993	0.37	49479000	0.61	108.5	34.2	1.783	144.45833333333334	2.690699740409576
Maine	1994	0.37	46856957	0.61	101.6	33	1.849	148.225	2.7193928149772306
Maine	1995	0.37	46954000	0.61	102.3	32.6	1.869	152.38333333333333	2.6737963469320793
Maine	1996	0.37	45978750	0.61	100	32.1	1.902	156.85	2.643519285941983
Maine	1997	0.37	46346009	0.98	101.1	44.6	2.196	160.51666666666665	2.982419271103728
Maine	1998	0.37	73514213	0.98	94.5	36.6	2.678	163.00833333333333	3.5814365318746484
Maine	1999	0.74	78584602	0.98	85.5	29.7	3.305	166.575	4.3253189254089754
Maine	2000	0.74	77234890	1.08	82.9	30.6	3.532	172.2	4.471405342624855
Maine	2001	0.74	76330900	1.34	81.2	34.1	3.926	177.06666666666666	4.83359186746988
Maine	2002	1	95006000	1.39	79.6	33.3	4.176	179.875	5.06111466296039
Maine	2003	1	95971968	1.39	74.6	32.5	4.281	183.95833333333334	5.073203171007927
Maine	2004	1	94505938	1.39	72.4	34.3	4.057	188.88333333333333	4.682393011559164
Maine	2005	1	94023930	2.39	71.5	45.8	5.213	195.29166666666666	5.819162790697675
Maine	2006	2	153015000	2.39	64.8	45.3	5.28	201.59166666666667	5.70975982803522
Maine	2007	2	154736684	2.39	58.5	43.3	5.521	207.34241666666668	5.804784275930033
Maine	2008	2	145430452	2.39	55.2	42.6	5.61	215.3025	5.680287038004668
Maine	2009	2	139173005	3.01	52.3	48.2	6.241	214.537	6.341740585540022
Maine	2010	2	139402925	3.01	53	46.6	6.464	218.0555	6.462354767478923
Maine	2011	2	135831050	3.01	51.1	46.3	6.501	224.93916666666667	6.300450121699571
Maine	2012	2	131373120	3.01	48.9	47.1	6.391	229.59391666666667	6.068270537075061
Maine	2013	2	128879094	3.01	48.5	46.7	6.452	232.95708333333334	6.037747296086367
Maine	2014	2	125859707	3.01	47.4	46.1	6.529	236.73616666666666	6.012271044348244
Maine	2015	2	125881350	3.01	46.9	45.1	6.669	237.017	6.133914444955424
Maine	2016	2	130842496	3.01	48.9	44.2	6.807	240.00716666666668	6.182840373516624
Maine	2017	2	132100000	3.01	49.6	42.6	7.066	245.11958333333334	6.284230656125326
Maine	2018	2	121342286	3.01	45.4	42.3	7.111	251.10683333333333	6.1734600346067845
Maryland	1970	0.06	27906000	0.14	123.5	40.9	0.342	38.825	1.9203090792015454
Maryland	1971	0.06	29936000	0.14	126.7	40.8	0.343	40.49166666666667	1.8466515743980245
Maryland	1972	0.06	31975000	0.14	133.2	39.7	0.353	41.81666666666666	1.8402710243124751
Maryland	1973	0.06	33419000	0.14	137.3	39.1	0.358	44.4	1.7577477477477477
Maryland	1974	0.06	35351000	0.14	144.8	35.4	0.395	49.30833333333334	1.746357951664695
Maryland	1975	0.1	38263000	0.18	146.1	39.1	0.461	53.81666666666667	1.8674140600805202
Maryland	1976	0.1	56168000	0.18	137.1	36.6	0.492	56.90833333333333	1.8847151852394202
Maryland	1977	0.1	56233000	0.18	135.7	34.5	0.521	60.608333333333334	1.8739667262477657
Maryland	1978	0.1	55490000	0.18	134.1	32	0.562	65.23333333333333	1.8781195707715894
Maryland	1979	0.1	54636000	0.18	131.9	31	0.581	72.575	1.745201515673441
Maryland	1980	0.1	54574000	0.21	131.5	33.4	0.628	82.40833333333333	1.6612883001314593
Maryland	1981	0.13	75154000	0.21	137.1	32.1	0.654	90.925	1.568017596920539
Maryland	1982	0.13	72778000	0.21	131.3	28	0.749	96.5	1.6920414507772021
Maryland	1983	0.13	71076000	0.29	128.2	34.4	0.842	99.6	1.8429317269076306
Maryland	1984	0.13	68942000	0.29	122.5	32.2	0.901	103.88333333333333	1.890755655382641
Maryland	1985	0.13	69425000	0.29	121.9	31.1	0.933	107.56666666666666	1.890864580105361
Maryland	1986	0.13	69874000	0.29	121.8	28.9	1.003	109.60833333333333	1.9948665703641753
Maryland	1987	0.13	68784000	0.29	119.3	26.6	1.092	113.625	2.0951023102310233
Maryland	1988	0.13	68217000	0.29	115	24.1	1.202	118.25833333333333	2.2157931083080826
Maryland	1989	0.13	66114000	0.29	109	22.1	1.315	123.96666666666667	2.312476472169938
Maryland	1990	0.13	62332000	0.29	102.8	20.5	1.416	130.65833333333333	2.3625588366605013
Maryland	1991	0.13	62625000	0.36	97.6	22.6	1.591	136.19166666666666	2.5466903261335125
Maryland	1992	0.16	84839000	0.56	91.7	28.9	1.937	140.31666666666666	3.009378786079107
Maryland	1993	0.36	141618000	0.6	82.6	34.6	1.733	144.45833333333334	2.61524545716758
Maryland	1994	0.36	141772000	0.6	80.8	34	1.763	148.225	2.5929094282341034
Maryland	1995	0.36	138113000	0.6	77.1	33.7	1.778	152.38333333333333	2.5436115060702176
Maryland	1996	0.36	135900000	0.6	75	31.5	1.907	156.85	2.650468600573797
Maryland	1997	0.36	131813000	0.6	72.7	30.4	1.973	160.51666666666665	2.679559754957949
Maryland	1998	0.36	130039000	0.6	72	27.3	2.195	163.00833333333333	2.9354940953938957
Maryland	1999	0.36	131338000	0.9	71.4	28.6	3.152	166.575	4.125084796638151
Maryland	2000	0.66	200760000	1	57.7	29	3.449	172.2	4.366329849012776
Maryland	2001	0.66	203187501	1	58.1	27	3.697	177.06666666666666	4.551652861445784
Maryland	2002	1	206237280	1.39	56	34.7	4.009	179.875	4.858718554551773
Maryland	2003	1	266061000	1.39	49.5	33.9	4.105	183.95833333333334	4.864634201585504
Maryland	2004	1	269259150	1.39	48.9	34.6	4.022	188.88333333333333	4.641997705814878
Maryland	2005	1	271053900	1.39	48.7	34.9	3.981	195.29166666666666	4.443906976744186
Maryland	2006	1	274107190	1.39	48.9	33.8	4.11	201.59166666666667	4.444528957050142
Maryland	2007	1	271026450	1.39	48.3	32.5	4.279	207.34241666666668	4.498944379044487
Maryland	2008	2	343692000	2.39	43.3	43.3	5.526	215.3025	5.5952346117671645
Maryland	2009	2	399318000	3.01	35.4	48.4	6.215	214.537	6.315320900357514
Maryland	2010	2	399213000	3.01	35	48.1	6.252	218.0555	6.250408726218784
Maryland	2011	2	399135000	3.01	34.6	47.9	6.288	224.93916666666667	6.09402097604167
Maryland	2012	2	401550000	3.01	34.4	47.3	6.362	229.59391666666667	6.040734964304731
Maryland	2013	2	382443200	3.01	32.6	47.2	6.383	232.95708333333334	5.9731774629447125
Maryland	2014	2	374270210	3.01	31.6	46.5	6.47	236.73616666666666	5.957940520283832
Maryland	2015	2	361924389	3.01	30.4	45.9	6.556	237.017	6.029980971829025
Maryland	2016	2	364461221	3.01	30.4	44.8	6.719	240.00716666666668	6.102909427010165
Maryland	2017	2	349725701	3.01	29.2	43.8	6.873	245.11958333333334	6.112583823881881
Maryland	2018	2	334523847	3.01	27.6	43.5	6.912	251.10683333333333	6.000696914527084
Massachusetts	1970	0.12	81570000	0.2	124.3	48.8	0.41	38.825	2.302124919510624
Massachusetts	1971	0.16	88880000	0.24	121.4	52.2	0.46	40.49166666666667	2.4765589627495372
Massachusetts	1972	0.16	108629000	0.24	117.9	52.2	0.46	41.81666666666666	2.3980868872060586
Massachusetts	1973	0.16	112178000	0.24	121.2	51.8	0.463	44.4	2.2732882882882883
Massachusetts	1974	0.16	115663000	0.24	124.3	48.6	0.494	49.30833333333334	2.184052729423694
Massachusetts	1975	0.16	117057000	0.29	126.1	50.5	0.574	53.81666666666667	2.3251532982347474
Massachusetts	1976	0.21	143083000	0.29	116.9	50.6	0.573	56.90833333333333	2.195003660858105
Massachusetts	1977	0.21	145006000	0.29	118.9	46.9	0.618	60.608333333333334	2.2228626426509006
Massachusetts	1978	0.21	146357000	0.29	120.5	45	0.645	65.23333333333333	2.1554931016862544
Massachusetts	1979	0.21	143272000	0.29	118.2	42.5	0.682	72.575	2.0485842232173614
Massachusetts	1980	0.21	146022000	0.29	120.5	41	0.708	82.40833333333333	1.8729173829507535
Massachusetts	1981	0.21	148438000	0.29	123.2	37.1	0.781	90.925	1.8725103106956285
Massachusetts	1982	0.21	148323000	0.29	122.3	32.7	0.887	96.5	2.0037927461139895
Massachusetts	1983	0.21	145413000	0.42	119.8	41.4	1.014	99.6	2.219397590361446
Massachusetts	1984	0.26	173429000	0.42	116	38.8	1.083	103.88333333333333	2.2726841007540513
Massachusetts	1985	0.26	176875000	0.42	117.2	36.5	1.15	107.56666666666666	2.3306476603656643
Massachusetts	1986	0.26	175333189	0.42	115.8	34.9	1.204	109.60833333333333	2.3946354443853113
Massachusetts	1987	0.26	173006593	0.42	113.8	31.8	1.316	113.625	2.524866886688669
Massachusetts	1988	0.26	170898271	0.42	111.7	28.3	1.486	118.25833333333333	2.739324924247763
Massachusetts	1989	0.26	160319644	0.42	104.4	27.5	1.524	123.96666666666667	2.680010755579457
Massachusetts	1990	0.26	152641411	0.42	99.4	25.7	1.633	130.65833333333333	2.7246176414312138
Massachusetts	1991	0.26	146858545	0.46	93.5	26.2	1.759	136.19166666666666	2.815605457994248
Massachusetts	1992	0.26	142123897	0.46	90.5	25.5	1.806	140.31666666666666	2.8058534267727757
Massachusetts	1993	0.26	189891166	0.75	84.1	89.3	1.909	144.45833333333334	2.880844534179406
Massachusetts	1994	0.51	237547765	0.75	77	36.5	2.056	148.225	3.023835385393827
Massachusetts	1995	0.51	236881320	0.75	76.9	36.1	2.076	152.38333333333333	2.9699310948266433
Massachusetts	1996	0.51	230341241	1	74.6	40.9	2.446	156.85	3.3996047178833284
Massachusetts	1997	0.51	279038430	1	66.7	38.7	2.585	160.51666666666665	3.510725781331119
Massachusetts	1998	0.76	294234047	1	63.6	35.4	2.822	163.00833333333333	3.7740156433720156
Massachusetts	1999	0.76	280663934	1	60.4	28.4	3.523	166.575	4.610619840912502
Massachusetts	2000	0.76	274467097	1.1	58.3	28.6	3.843	172.2	4.865121951219512
Massachusetts	2001	0.76	264047565	1.1	54.8	27.5	3.994	177.06666666666666	4.917311746987952
Massachusetts	2002	0.76	270128197	1.9	55.5	39.2	4.843	179.875	5.869487143849896
Massachusetts	2003	1.51	438734517	1.9	47.5	36.9	5.153	183.95833333333334	6.106567610419026
Massachusetts	2004	1.51	423522384	1.9	43.6	37.8	5.028	188.88333333333333	5.803074208064943
Massachusetts	2005	1.51	413602137	1.9	42.7	37.6	5.053	195.29166666666666	5.640558139534884
Massachusetts	2006	1.51	426505842	1.9	44.1	38	5.001	201.59166666666667	5.408050928031086
Massachusetts	2007	1.51	418448784	1.9	43	37	5.13	207.34241666666668	5.393686530614214
Massachusetts	2008	1.51	419593968	2.9	43.1	45.6	6.365	215.3025	6.444746345258415
Massachusetts	2009	2.51	562776156	3.52	34.6	48.5	7.261	214.537	7.378205158084619
Massachusetts	2010	2.51	557284758	3.52	33.7	47.3	7.441	218.0555	7.439106099135312
Massachusetts	2011	2.51	561567069	3.52	34.2	46.8	7.514	224.93916666666667	7.282200002222823
Massachusetts	2012	2.51	553406808	3.52	33.5	46.9	7.505	229.59391666666667	7.126016332459447
Massachusetts	2013	2.51	536736894	4.52	32.2	52.1	8.683	232.95708333333334	8.125505234333218
Massachusetts	2014	3.51	621476706	4.52	27.1	51.5	8.781	236.73616666666666	8.086039522196652
Massachusetts	2015	3.51	616752630	4.52	25.9	50.6	8.934	237.017	8.21718273372796
Massachusetts	2016	3.51	610824240	4.52	25.6	49.8	9.076	240.00716666666668	8.243787164688833
Massachusetts	2017	3.51	580250385	4.52	24.3	48.1	9.398	245.11958333333334	8.358222432248205
Massachusetts	2018	3.51	553737951	4.52	23	47.1	9.594	251.10683333333333	8.329092331882645
Michigan	1970	0.11	85396000	0.19	128.6	48.5	0.392	38.825	2.20105602060528
Michigan	1971	0.11	123495000	0.19	126.1	47.5	0.4	40.49166666666667	2.1535295328256843
Michigan	1972	0.11	130016000	0.19	131.4	47.3	0.402	41.81666666666666	2.0957194101235554
Michigan	1973	0.11	133604000	0.19	133.7	46.2	0.411	44.4	2.0179729729729727
Michigan	1974	0.11	138116000	0.19	138.8	42.8	0.444	49.30833333333334	1.9629947608585432
Michigan	1975	0.11	136929000	0.19	136.8	39.7	0.479	53.81666666666667	1.9403282750077422
Michigan	1976	0.11	139015000	0.19	138	39.3	0.483	56.90833333333333	1.8502386879484551
Michigan	1977	0.11	140488000	0.19	140.3	35.2	0.54	60.608333333333334	1.9423071634813696
Michigan	1978	0.11	142424000	0.19	141.8	33.2	0.572	65.23333333333333	1.911538068472151
Michigan	1979	0.11	142421000	0.19	140.9	31.5	0.603	72.575	1.8112848777127109
Michigan	1980	0.11	142473000	0.19	140.7	30.7	0.618	82.40833333333333	1.6348346647790475
Michigan	1981	0.11	142017000	0.19	139.5	27.9	0.68	90.925	1.6303546879296125
Michigan	1982	0.21	147003000	0.29	137.3	33.1	0.877	96.5	1.9812020725388602
Michigan	1983	0.21	245417000	0.37	128.3	38.1	0.97	99.6	2.1230923694779116
Michigan	1984	0.21	245818000	0.37	128.2	36.5	1.014	103.88333333333333	2.1278870527835716
Michigan	1985	0.21	243993000	0.37	126.6	34.9	1.06	107.56666666666666	2.1482491478153083
Michigan	1986	0.21	241805000	0.37	126.5	33.2	1.114	109.60833333333333	2.215634456017639
Michigan	1987	0.21	236118000	0.37	122.1	30.3	1.222	113.625	2.3445192519251923
Michigan	1988	0.25	252492000	0.41	121.1	30.8	1.33	118.25833333333333	2.4517511098583613
Michigan	1989	0.25	272167000	0.41	116.6	28.5	1.439	123.96666666666667	2.530535090077978
Michigan	1990	0.25	267058000	0.41	114.4	28.3	1.449	130.65833333333333	2.417618470565725
Michigan	1991	0.25	257166000	0.45	110.3	25.5	1.767	136.19166666666666	2.828410940463807
Michigan	1992	0.25	251217000	0.45	107.6	24.4	1.846	140.31666666666666	2.867998574652572
Michigan	1993	0.25	246198000	0.49	106.5	30	1.634	144.45833333333334	2.4658459763484277
Michigan	1994	0.25	277844000	0.99	112.9	44.1	2.243	148.225	3.2988632147073704
Michigan	1995	0.75	590693000	0.99	82.8	43.2	2.293	152.38333333333333	3.280371869189544
Michigan	1996	0.75	592743600	0.99	82.9	42.3	2.338	156.85	3.2494995218361495
Michigan	1997	0.75	545932880	0.99	75.6	40.7	2.43	160.51666666666665	3.3002180458934696
Michigan	1998	0.75	530765000	0.99	73.7	37.9	2.613	163.00833333333333	3.4945084607126424
Michigan	1999	0.75	604717910	0.99	81.7	29.7	3.338	166.575	4.3685066786732705
Michigan	2000	0.75	601779870	1.09	83.7	31.5	3.455	172.2	4.373925667828107
Michigan	2001	0.75	590401079	1.09	79.2	28.7	3.793	177.06666666666666	4.669845632530121
Michigan	2002	0.75	584605129	1.64	78.1	37.7	4.345	179.875	5.2659346768589295
Michigan	2003	1.25	828678247	1.64	72.3	37.8	4.334	183.95833333333334	5.13601087202718
Michigan	2004	1.25	863990100	2.39	68.5	47	5.087	188.88333333333333	5.871169152033883
Michigan	2005	2	1106720107	2.39	57.9	46.9	5.1	195.29166666666666	5.693023255813953
Michigan	2006	2	1143259559	2.39	56.5	45.2	5.293	201.59166666666667	5.7238179488239425
Michigan	2007	2	1111162536	2.39	55	44.7	5.35	207.34241666666668	5.624994724909559
Michigan	2008	2	1055969027	2.39	52.4	44.2	5.413	215.3025	5.480818847900047
Michigan	2009	2	1011635371	3.01	50.6	49	6.139	214.537	6.238094128285564
